,Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),roundedV,dV,Charge_dQ,dQ/dV,G_Smoothed_dQ/dV
312,594,19379.12880093836,2010-09-27 19:35:18,3301.6807200932326,2,2,0.5500248074531555,3.9481680393218994,1.579229384850189,1.084926744456719,6.224251328681872,4.063216750370634,3.237724376958795e-05,0.0941615402698516,0,0,0,3.948,0.0014579296112064988,0.00458537323232,3.1451266213911446,2.9509364749816207
313,595,19409.144196849305,2010-09-27 19:35:48,3331.696116009192,2,2,0.5500248074531555,3.949787855148315,1.583814843695211,1.084926744456719,6.242359191721323,4.063216750370634,3.237724376958795e-05,0.0941615402698516,0,0,0,3.95,0.0016198158264155715,0.004585458845022039,2.8308519834437136,2.9266012333453677
314,596,19439.1593468414,2010-09-27 19:36:18,3361.711266001288,2,2,0.5498448610305786,3.9512457847595215,1.588400143522437,1.084926744456719,6.260473652053927,4.063216750370634,3.237724376958795e-05,0.0941615402698516,0,0,0,3.951,0.0014579296112064988,0.004585299827225997,3.145076272531063,2.901032455557517
315,597,19469.1747656094,2010-09-27 19:36:48,3391.726684759265,2,2,0.5498448610305786,3.953027725219727,1.592985499386514,1.084926744456719,6.27859570636958,4.063216750370634,3.237724376958795e-05,0.0941615402698516,0,0,0,3.953,0.0017819404602055222,0.004585355864076934,2.5732374153219895,2.873217385534797
316,598,19499.18991145114,2010-09-27 19:37:18,3421.741830616038,2,2,0.5498448610305786,3.9544856548309326,1.597570851276493,1.084926744456719,6.296725209380772,4.063216750370634,3.237724376958795e-05,0.0941615402698516,0,0,0,3.954,0.0014579296112056106,0.004585351889978995,3.1451119825923657,2.84374284625415
317,599,19529.205310023728,2010-09-27 19:37:48,3451.757229193641,2,2,0.5500248074531555,3.9562675952911377,1.602156256695521,1.084926744456719,6.31486235117032,4.063216750370634,3.237724376958795e-05,0.0941615402698516,0,0,0,3.956,0.0017819404602050781,0.004585405419027966,2.573265224866293,2.8140642674752927
318,600,19559.220516712347,2010-09-27 19:38:18,3481.772435877247,2,2,0.5500248074531555,3.957887649536133,1.606741648933974,1.084926744456719,6.333006975366529,4.063216750370634,6.480216688942164e-05,0.0941615402698516,0,0,0,3.958,0.0016200542449951172,0.004585392238453112,2.8303942615618602,2.785646642011455
319,601,19589.235748147737,2010-09-27 19:38:48,3511.787667302613,2,2,0.5500248074531555,3.959507465362549,1.611326997991199,1.084926744456719,6.351159055199426,4.063216750370634,3.24249267578125e-05,0.0941615402698516,0,0,0,3.96,0.0016198158264160156,0.004585349057224963,2.8307842054923302,2.759390201150646
320,602,19619.25115885562,2010-09-27 19:39:18,3541.803078015508,2,2,0.5500248074531555,3.961289405822754,1.615912401733949,1.084926744456719,6.369318858128223,4.063216750370634,6.480216688942164e-05,0.0941615402698516,0,0,0,3.961,0.0017819404602050781,0.0045854037427499605,2.573264284162581,2.7354572985801315
321,603,19649.26633230126,2010-09-27 19:39:48,3571.8182514761847,2,2,0.5500248074531555,3.96290922164917,1.620497795503235,1.084926744456719,6.387486372919903,4.063216750370634,3.237724376958795e-05,0.0941615402698516,0,0,0,3.963,0.0016198158264160156,0.004585393769285906,2.8308118086680825,2.7133079473485613
322,604,19679.28157414764,2010-09-27 19:40:18,3601.8334933175506,2,2,0.5498448610305786,3.964691162109375,1.625083213485218,1.084926744456719,6.4056618249677,4.063216750370634,6.480216688942164e-05,0.0941615402698516,0,0,0,3.965,0.0017819404602050781,0.0045854179819830865,2.5732722750205497,2.6920163001473023
323,605,19709.29694578299,2010-09-27 19:40:48,3631.848864932851,2,2,0.5498448610305786,3.966310977935791,1.629668687200441,1.084926744456719,6.423845287788365,4.063216750370634,6.47544875391759e-05,0.0941615402698516,0,0,0,3.966,0.0016198158264160156,0.0045854737152228875,2.830861163622935,2.670603376885425
324,606,19739.312374455712,2010-09-27 19:41:18,3661.8642936206143,2,2,0.5500248074531555,3.968092918395996,1.634254121700749,1.084926744456719,6.44203652957936,4.063216750370634,6.480216688942164e-05,0.0941615402698516,0,0,0,3.968,0.0017819404602050781,0.004585434500308017,2.573281544872881,2.64855121509
325,607,19769.327428077253,2010-09-27 19:41:48,3691.879347257192,2,2,0.5500248074531555,3.969874858856201,1.638839481300198,1.084926744456719,6.460235509113389,4.063216750370634,6.480216688942164e-05,0.0941615402698516,0,0,0,3.97,0.0017819404602050781,0.004585359599449168,2.5732395115611513,2.6259703814494073
326,608,19799.34280958725,2010-09-27 19:42:18,3721.8947287521546,2,2,0.5500248074531555,3.971494913101196,1.643424930073316,1.084926744456719,6.478442780645218,4.063216750370634,3.24249267578125e-05,0.0941615402698516,0,0,0,3.971,0.001620054244994673,0.0045854487731178395,2.8304291583353227,2.6035390699899423
327,609,19829.358107889555,2010-09-27 19:42:48,3751.910027059468,2,2,0.5502047538757324,3.9734387397766113,1.648010382679671,1.084926744456719,6.496658230832344,4.063216750370634,6.480216688942164e-05,0.0941615402698516,0,0,0,3.973,0.0019438266754154832,0.004585452606355123,2.3589822407262755,2.581871782095117
328,610,19859.373241189987,2010-09-27 19:43:18,3781.9251603548855,2,2,0.5500248074531555,3.975220680236816,1.652595751653696,1.084926744456719,6.514881611950917,4.063216750370634,6.480216688942164e-05,0.0941615402698516,0,0,0,3.975,0.001781940460204634,0.00458536897402495,2.573244772442272,2.5608333503593665
329,611,19889.388647542,2010-09-27 19:43:48,3811.940566706896,2,2,0.5500248074531555,3.977164506912232,1.657181198754193,1.084926744456719,6.533113612870315,4.063216750370634,9.71794142969884e-05,0.0941615402698516,0,0,0,3.977,0.0019438266754159272,0.004585447100496909,2.3589794082416042,2.539053855322589
330,612,19919.403822010187,2010-09-27 19:44:18,3841.955741185112,2,2,0.5498448610305786,3.9787845611572266,1.661766624506063,1.084926744456719,6.551354004766553,4.063216750370634,6.480216688942164e-05,0.0941615402698516,0,0,0,3.979,0.001620054244994673,0.0045854257518700425,2.830414948164356,2.514354888208951
331,613,19949.4190935958,2010-09-27 19:44:48,3871.9710127606986,2,2,0.5500248074531555,3.980566263198853,1.666352095794536,1.084926744456719,6.569603090969935,4.063216750370634,3.237724376958795e-05,0.0941615402698516,0,0,0,3.981,0.0017817020416264207,0.004585471288472975,2.5736465364810064,2.484685086479028
332,614,19979.42121101659,2010-09-27 19:45:18,3901.973130266704,2,2,0.5498448610305786,3.982510328292847,1.670935492170429,1.084926744456719,6.587852228293381,4.063216750370634,3.24249267578125e-05,0.0941615402698516,0,0,0,3.983,0.0019440650939941406,0.004583396375893001,2.3576352407399455,2.4493628337904374
333,615,20009.434021844776,2010-09-27 19:45:48,3931.985940999649,2,2,0.5498448610305786,3.9844541549682617,1.675520448024003,1.084926744456719,6.606116696906029,4.063216750370634,3.237724376958795e-05,0.0941615402698516,0,0,0,3.984,0.001943826675414595,0.004584955853573991,2.3587266866764622,2.409598738183595
334,616,20039.44945315408,2010-09-27 19:46:18,3962.0013723239927,2,2,0.5498448610305786,3.986236095428467,1.680105793715924,1.084926744456719,6.624391575283241,4.063216750370634,0.0,0.0941615402698516,0,0,0,3.986,0.0017819404602050781,0.00458534569192115,2.573231706851438,2.368201110878285
335,617,20069.46469110073,2010-09-27 19:46:48,3992.016610260612,2,2,0.5500248074531555,3.988342046737671,1.68469103257387,1.084926744456719,6.642674980273151,4.063216750370634,3.24249267578125e-05,0.0941615402698516,0,0,0,3.988,0.0021059513092041016,0.004585238857945928,2.17727676699174,2.328651031771488
336,618,20099.479869378425,2010-09-27 19:47:18,4022.0317885433255,2,2,0.5498448610305786,3.990447759628296,1.689276466852426,1.084926744456719,6.66096830873517,4.063216750370634,3.237724376958795e-05,0.0941615402698516,0,0,0,3.99,0.002105712890625,0.0045854342785560664,2.1776160933293505,2.2938675262961827
337,619,20129.49514091391,2010-09-27 19:47:48,4052.0470600988624,2,2,0.5500248074531555,3.9925537109375,1.693861768053407,1.084926744456719,6.679270203420244,4.063216750370634,6.480216688942164e-05,0.0941615402698516,0,0,0,3.993,0.0021059513092041016,0.004585301200980885,2.1773063702568694,2.2654278083511397
338,620,20159.51039526149,2010-09-27 19:48:19,4082.062314426395,2,2,0.5500248074531555,3.994497537612915,1.698447060190648,1.084926744456719,6.697581387091405,4.063216750370634,6.47544875391759e-05,0.0941615402698516,0,0,0,3.994,0.001943826675415039,0.004585292137241126,2.3588996875259416,2.2432519484763986
339,621,20189.525803382923,2010-09-27 19:48:49,4112.077722542809,2,2,0.5500248074531555,3.996603488922119,1.703032442654725,1.084926744456719,6.715902369271298,4.063216750370634,6.480216688942164e-05,0.0941615402698516,0,0,0,3.997,0.0021059513092041016,0.004585382464076915,2.177344957614362,2.226037653374742
340,622,20219.54096084867,2010-09-27 19:49:19,4142.0928800135725,2,2,0.5498448610305786,3.9987094402313232,1.707617790011973,1.084926744456719,6.734232728076012,4.063216750370634,6.480216688942164e-05,0.0941615402698516,0,0,0,3.999,0.0021059513092041016,0.004585347357247915,2.1773282873196376,2.211983431154827
341,623,20249.55623176762,2010-09-27 19:49:49,4172.10815093252,2,2,0.5498448610305786,4.000815391540527,1.712203105311549,1.084926744456719,6.752572603758726,4.063216750370634,6.4849853515625e-05,0.0941615402698516,0,0,0,4.001,0.0021059513092041016,0.004585315299576065,2.177313064901289,2.199566636194494
342,624,20279.571507438428,2010-09-27 19:50:19,4202.123426598317,2,2,0.5498448610305786,4.002758979797363,1.716788454574193,1.084926744456719,6.770922150242767,4.063216750370634,3.23295607813634e-05,0.0941615402698516,0,0,0,4.003,0.0019435882568359375,0.0045853492626439785,2.3592184437812427,2.187981548496174
343,625,20309.58679000144,2010-09-27 19:50:49,4232.1387091563165,2,2,0.5500248074531555,4.005027294158936,1.721373768098427,1.084926744456719,6.789281321346765,4.063216750370634,6.4849853515625e-05,0.0941615402698516,0,0,0,4.005,0.002268314361573154,0.004585313524233969,2.0214629867501688,2.177084210047019
344,626,20339.602291500956,2010-09-27 19:51:19,4262.154210660842,2,2,0.5500248074531555,4.0071330070495605,1.72595914074253,1.084926744456719,6.807650502347005,4.063216750370634,6.47544875391759e-05,0.0941615402698516,0,0,0,4.007,0.002105712890624112,0.004585372644103192,2.177586823217924,2.1670499069317164
345,627,20369.61757671057,2010-09-27 19:51:49,4292.169495960687,2,2,0.5500248074531555,4.0092387199401855,1.730544416654002,1.084926744456719,6.826029045807762,4.063216750370634,6.47544875391759e-05,0.0941615402698516,0,0,0,4.009,0.002105712890625,0.004585275911471953,2.1775408850306226,2.157766320825746
346,628,20399.63276395565,2010-09-27 19:52:19,4322.184683125572,2,2,0.5500248074531555,4.0115065574646,1.735129733356282,1.084926744456719,6.844417623587511,4.063216750370634,9.71794142969884e-05,0.0941615402698516,0,0,0,4.012,0.0022678375244140625,0.004585316702280018,2.0218894223759345,2.1485474040271915
347,629,20429.64795773706,2010-09-27 19:52:49,4352.1998770122345,2,2,0.5498448610305786,4.013450622558594,1.739715095118268,1.084926744456719,6.862816181883111,4.063216750370634,3.24249267578125e-05,0.0941615402698516,0,0,0,4.013,0.0019440650939941406,0.004585361761985984,2.3586462079647856,2.138149793867009
348,630,20459.66318903711,2010-09-27 19:53:19,4382.2151081919865,2,2,0.5500248074531555,4.015718460083008,1.7443004098633,1.084926744456719,6.881224587339671,4.063216750370634,6.47544875391759e-05,0.0941615402698516,0,0,0,4.016,0.0022678375244140625,0.0045853147450318765,2.021888559329918,2.125189791632846
349,631,20489.678363124352,2010-09-27 19:53:49,4412.23028228424,2,2,0.5498448610305786,4.017824649810791,1.748885774582499,1.084926744456719,6.899643242474842,4.063216750370634,0.0,0.0941615402698516,0,0,0,4.018,0.002106189727783203,0.004585364719199125,2.1770900592252396,2.1086991007128137
350,632,20519.69383625806,2010-09-27 19:54:19,4442.245755417946,2,2,0.5498448610305786,4.020092487335205,1.753471126606929,1.084926744456719,6.918071952172469,4.063216750370634,6.4849853515625e-05,0.0941615402698516,0,0,0,4.02,0.0022678375244140625,0.0045853520244298895,2.0219049976318737,2.0886135696550605
351,633,20549.70850298886,2010-09-27 19:54:49,4472.260422148748,2,2,0.5498448610305786,4.022036075592041,1.75803732927954,1.084926744456719,6.936433809301828,4.063216750370634,3.23295607813634e-05,0.0941615402698516,0,0,0,4.022,0.0019435882568359375,0.004566202672610986,2.34936728833942,2.065846087936688
352,634,20579.70869384565,2010-09-27 19:55:19,4502.26061300554,2,2,0.5502047538757324,4.024628162384033,1.762639388760485,1.084926744456719,6.9549501976588,4.063216750370634,3.24249267578125e-05,0.0941615402698516,0,0,0,4.025,0.0025920867919921875,0.004602059480945053,1.7754264614758795,2.041974497690052
353,635,20609.72398098008,2010-09-27 19:55:49,4532.27590014999,2,2,0.5500248074531555,4.026895999908447,1.767224743971235,1.084926744456719,6.973409805116823,4.063216750370634,6.4849853515625e-05,0.0941615402698516,0,0,0,4.027,0.0022678375244140625,0.004585355210749986,2.0219064026355666,2.0185883022667035
354,636,20639.73926762327,2010-09-27 19:56:19,4562.291186803212,2,2,0.5500248074531555,4.029163837432861,1.771810077959106,1.084926744456719,6.991879746546621,4.063216750370634,6.47544875391759e-05,0.0941615402698516,0,0,0,4.029,0.0022678375244140625,0.0045853339878709765,2.0218970444347337,1.9966685499296377
355,637,20669.754526201417,2010-09-27 19:56:49,4592.3064453713305,2,2,0.5500248074531555,4.0315937995910645,1.776395400181186,1.084926744456719,7.010360139907677,4.063216750370634,6.4849853515625e-05,0.0941615402698516,0,0,0,4.032,0.002429962158203125,0.004585322222079968,1.8869932630846644,1.9763686636223445
356,638,20699.77004633244,2010-09-27 19:57:19,4622.321965582551,2,2,0.5498448610305786,4.0336995124816895,1.780980829873177,1.084926744456719,7.028851556055995,4.063216750370634,3.24249267578125e-05,0.0941615402698516,0,0,0,4.034,0.002105712890625,0.004585429691991161,2.177613915176324,1.957199261389401
357,639,20729.785092751,2010-09-27 19:57:49,4652.337011930935,2,2,0.5502047538757324,4.036291599273682,1.785566356495902,1.084926744456719,7.047354187578488,4.063216750370634,6.4849853515625e-05,0.0941615402698516,0,0,0,4.036,0.0025920867919921875,0.004585526622724823,1.7690482575240263,1.9384821087117312
358,640,20759.80049091256,2010-09-27 19:58:19,4682.352410072451,2,2,0.5500248074531555,4.038721561431885,1.790151936463586,1.084926744456719,7.065867916969213,4.063216750370634,9.72747802734375e-05,0.0941615402698516,0,0,0,4.039,0.002429962158203125,0.004585579967684161,1.8870993328863372,1.9198142752664713
359,641,20789.815633175367,2010-09-27 19:58:49,4712.367552340264,2,2,0.5500248074531555,4.040989398956299,1.794737504835707,1.084926744456719,7.084392623212795,4.063216750370634,3.24249267578125e-05,0.0941615402698516,0,0,0,4.041,0.0022678375244140625,0.004585568372120985,2.022000395864228,1.9012486129277413
360,642,20819.830919347387,2010-09-27 19:59:19,4742.382838502262,2,2,0.5500248074531555,4.043418884277344,1.799322956710942,1.084926744456719,7.10292790888187,4.063216750370634,9.71794142969884e-05,0.0941615402698516,0,0,0,4.043,0.002429485321044922,0.004585451875234847,1.8874169913743886,1.883291265249937
361,643,20849.846210431668,2010-09-27 19:59:49,4772.398129601582,2,2,0.5500248074531555,4.046010971069336,1.803908268105289,1.084926744456719,7.121473908689472,4.063216750370634,9.71794142969884e-05,0.0941615402698516,0,0,0,4.046,0.0025920867919921875,0.004585311394347036,1.7689652246647674,1.86670994531501
362,644,20879.86155664857,2010-09-27 20:00:19,4802.413475893673,2,2,0.5498448610305786,4.048440933227539,1.80849361875395,1.084926744456719,7.140031477960499,4.063216750370634,9.71794142969884e-05,0.0941615402698516,0,0,0,4.048,0.002429962158203125,0.004585350648661057,1.8870049614483582,1.8521266201736943
363,645,20909.87697454941,2010-09-27 20:00:49,4832.428893719322,2,2,0.5500248074531555,4.051032543182373,1.8130789352645,1.084926744456719,7.158600357398324,4.063216750370634,0.0001296043337788,0.0941615402698516,0,0,0,4.051,0.0025916099548339844,0.004585316510550053,1.7692926753878682,1.839679862853225
364,646,20939.892160481213,2010-09-27 20:01:19,4862.444079646117,2,2,0.5498448610305786,4.053624629974365,1.817664283598159,1.084926744456719,7.17718099845905,4.063216750370634,9.71794142969884e-05,0.0941615402698516,0,0,0,4.054,0.0025920867919921875,0.004585348333658867,1.7689794754652983,1.828862526401977
365,647,20969.907323320385,2010-09-27 20:01:49,4892.459242490293,2,2,0.5500248074531555,4.055892467498779,1.822249595302809,1.084926744456719,7.195773179070042,4.063216750370634,3.24249267578125e-05,0.0941615402698516,0,0,0,4.056,0.0022678375244140625,0.004585311704650152,2.02188721867756,1.8187578169758143
366,648,20999.92260029945,2010-09-27 20:02:19,4922.47451945433,2,2,0.5502047538757324,4.058646202087402,1.826834896042196,1.084926744456719,7.214377042010367,4.063216750370634,9.71794142969884e-05,0.0941615402698516,0,0,0,4.059,0.002753734588623047,0.0045853007393870104,1.6651207993431945,1.8084135545199826
367,649,21029.93788694265,2010-09-27 20:02:49,4952.489806102541,2,2,0.5498448610305786,4.0610761642456055,1.831420261540518,1.084926744456719,7.232992992757767,4.063216750370634,3.24249267578125e-05,0.0941615402698516,0,0,0,4.061,0.002429962158203125,0.004585365498321892,1.8870110725150613,1.7972379403361578
368,650,21059.953160964345,2010-09-27 20:03:19,4982.505080124233,2,2,0.5500248074531555,4.063668251037598,1.836005605524955,1.084926744456719,7.251620677951586,4.063216750370634,6.4849853515625e-05,0.0941615402698516,0,0,0,4.064,0.0025920867919921875,0.004585343984436996,1.7689777975809446,1.785040401092403
369,651,21089.96845481052,2010-09-27 20:03:49,5012.520373970411,2,2,0.5500248074531555,4.066421985626221,1.840590837745598,1.084926744456719,7.270259536766344,4.063216750370634,9.71794142969884e-05,0.0941615402698516,0,0,0,4.066,0.002753734588623047,0.0045852322206429985,1.6650959172269966,1.7718812274371738
370,652,21119.983739213127,2010-09-27 20:04:19,5042.535658393065,2,2,0.5498448610305786,4.068851947784424,1.845176123687515,1.084926744456719,7.288910761611597,4.063216750370634,6.4849853515625e-05,0.0941615402698516,0,0,0,4.069,0.002429962158203125,0.004585285941917094,1.8869783327439793,1.7579274479816758
371,653,21149.999001665943,2010-09-27 20:04:49,5072.550920845881,2,2,0.5500248074531555,4.071443557739258,1.849761318273202,1.084926744456719,7.307573743908147,4.063216750370634,3.24249267578125e-05,0.0941615402698516,0,0,0,4.071,0.0025916099548339844,0.004585194585686958,1.769245629395138,1.7433722012365116
372,654,21180.01441296029,2010-09-27 20:05:19,5102.566332130202,2,2,0.5498448610305786,4.074197292327881,1.854346506049446,1.084926744456719,7.326248887902736,4.063216750370634,6.47544875391759e-05,0.0941615402698516,0,0,0,4.074,0.002753734588623047,0.004585187776243949,1.6650797775455497,1.7284690137510283
373,655,21210.029576882152,2010-09-27 20:05:49,5132.581496067106,2,2,0.5500248074531555,4.076951503753662,1.858931644329346,1.084926744456719,7.344936112586326,4.063216750370634,6.4849853515625e-05,0.0941615402698516,0,0,0,4.077,0.00275421142578125,0.004585138279900036,1.6647735308117937,1.7134646686813721
374,656,21240.04485535997,2010-09-27 20:06:19,5162.596774635147,2,2,0.5498448610305786,4.079543113708496,1.86351685438248,1.084926744456719,7.363636079896276,4.063216750370634,6.47544875391759e-05,0.0941615402698516,0,0,0,4.08,0.0025916099548339844,0.004585210053134059,1.7692515976725296,1.698500110461734
375,657,21270.06048947552,2010-09-27 20:06:49,5192.612408655452,2,2,0.5498448610305786,4.082296848297119,1.868102016596207,1.084926744456719,7.382348315658625,4.063216750370634,6.47544875391759e-05,0.0941615402698516,0,0,0,4.082,0.002753734588623047,0.0045851622137269565,1.6650704946912407,1.6835687984738013
376,658,21300.075437698964,2010-09-27 20:07:19,5222.62735687389,2,2,0.5496649146080017,4.0850510597229,1.872687127453495,1.084926744456719,7.401072860958711,4.063216750370634,3.24249267578125e-05,0.0941615402698516,0,0,0,4.085,0.00275421142578125,0.004585110857288077,1.664763574200728,1.6686288367661177
377,659,21330.0909853186,2010-09-27 20:07:49,5252.642904583749,2,2,0.5500248074531555,4.087804794311523,1.877272220158311,1.084926744456719,7.41980992338367,4.063216750370634,3.24249267578125e-05,0.0941615402698516,0,0,0,4.088,0.002753734588623047,0.004585092704815885,1.665045253002605,1.6537184530000617
378,660,21360.10604418824,2010-09-27 20:08:19,5282.657963373189,2,2,0.5500248074531555,4.0905585289001465,1.881857325405326,1.084926744456719,7.438559843724577,4.063216750370634,6.47544875391759e-05,0.0941615402698516,0,0,0,4.091,0.002753734588623047,0.004585105247014942,1.6650498076169489,1.639018927733881
379,661,21390.12133038031,2010-09-27 20:08:49,5312.673249550224,2,2,0.5498448610305786,4.093474388122559,1.886442441976097,1.084926744456719,7.457322717901909,4.063216750370634,3.23295607813634e-05,0.0941615402698516,0,0,0,4.093,0.0029158592224121094,0.004585116570771097,1.5724752880827062,1.6247612845687645
380,662,21420.13661937437,2010-09-27 20:09:19,5342.688538534264,2,2,0.5498448610305786,4.096390247344971,1.891027573847341,1.084926744456719,7.476098611220811,4.063216750370634,6.47544875391759e-05,0.0941615402698516,0,0,0,4.096,0.0029158592224121094,0.004585131871243986,1.5724805354117855,1.6110352288055834
381,663,21450.15191841853,2010-09-27 20:09:49,5372.703837588441,2,2,0.5498448610305786,4.099143981933594,1.8956126064163,1.084926744456719,7.494887083464392,4.063216750370634,6.47544875391759e-05,0.0941615402698516,0,0,0,4.099,0.002753734588623047,0.004585032568958924,1.665023415074865,1.5977442932147687
382,664,21480.167210219603,2010-09-27 20:10:19,5402.7191293794895,2,2,0.5498448610305786,4.102059841156006,1.900197733327218,1.084926744456719,7.513689159160145,4.063216750370634,9.71794142969884e-05,0.0941615402698516,0,0,0,4.102,0.0029158592224121094,0.004585126910918058,1.5724788342576659,1.5846751749637227
383,665,21510.182632025186,2010-09-27 20:10:49,5432.734551275299,2,2,0.5500248074531555,4.104975700378418,1.904782895163579,1.084926744456719,7.532504568032675,4.063216750370634,6.47544875391759e-05,0.0941615402698516,0,0,0,4.105,0.0029158592224121094,0.00458516183636104,1.5724908120111576,1.57164648902131
384,666,21540.19781114499,2010-09-27 20:11:19,5462.749730304877,2,2,0.5500248074531555,4.10789155960083,1.909368019412449,1.084926744456719,7.551333224042422,4.063216750370634,6.47544875391759e-05,0.0941615402698516,0,0,0,4.108,0.0029158592224121094,0.004585124248869921,1.5724779213027067,1.558597326116454
385,667,21570.213104931016,2010-09-27 20:11:49,5492.765024085891,2,2,0.5500248074531555,4.110969543457031,1.913953124727087,1.084926744456719,7.570175395875119,4.063216750370634,6.47544875391759e-05,0.0941615402698516,0,0,0,4.111,0.003077983856201172,0.0045851053146379606,1.4896456670493614,1.5455144233756068
386,668,21600.228389047905,2010-09-27 20:12:19,5522.780308202783,2,2,0.5498448610305786,4.113885402679443,1.918538207079687,1.084926744456719,7.589031173826865,4.063216750370634,6.47544875391759e-05,0.0941615402698516,0,0,0,4.114,0.0029158592224121094,0.004585082352600134,1.572463552889628,1.532371038862201
387,669,21630.243686202342,2010-09-27 20:12:49,5552.795605367243,2,2,0.5498448610305786,4.1169633865356445,1.923122956854386,1.084926744456719,7.60789929482393,4.063216750370634,6.4849853515625e-05,0.0941615402698516,0,0,0,4.117,0.003077983856201172,0.004584749774698915,1.4895301563918482,1.519111083860237
388,670,21660.258987757763,2010-09-27 20:13:19,5582.810906917652,2,2,0.5498448610305786,4.119879245758057,1.927707306439747,1.084926744456719,7.626779645574466,4.063216750370634,6.4849853515625e-05,0.0941615402698516,0,0,0,4.12,0.0029158592224121094,0.004584349585361025,1.572212248837129,1.505744493000267
389,671,21690.2743117542,2010-09-27 20:13:49,5612.826230999302,2,2,0.5496649146080017,4.1229567527771,1.932291746658855,1.084926744456719,7.645674465781562,4.063216750370634,6.47544875391759e-05,0.0941615402698516,0,0,0,4.123,0.0030775070190429688,0.004584440219107977,1.4896603616954962,1.4923676814642037
390,672,21720.289513149608,2010-09-27 20:14:19,5642.841432334558,2,2,0.5498448610305786,4.12619686126709,1.936876220478915,1.084926744456719,7.664583649958029,4.063216750370634,9.71794142969884e-05,0.0941615402698516,0,0,0,4.126,0.0032401084899902344,0.004584473820059998,1.4149136778052191,1.4790911232004964
391,673,21750.305051160256,2010-09-27 20:14:49,5672.856970445458,2,2,0.5500248074531555,4.129436492919922,1.941460769114043,1.084926744456719,7.683507538628863,4.063216750370634,9.71794142969884e-05,0.0941615402698516,0,0,0,4.129,0.0032396316528320312,0.004584548635128138,1.4151450308001539,1.465878847518082
392,674,21780.320233879043,2010-09-27 20:15:19,5702.872153084044,2,2,0.5496649146080017,4.132352352142334,1.946045748543051,1.084926744456719,7.702447743949377,4.063216750370634,6.47544875391759e-05,0.0941615402698516,0,0,0,4.132,0.0029158592224121094,0.004584979429007818,1.572428255029044,1.4525367323707745
393,675,21810.335553389283,2010-09-27 20:15:49,5732.88747256922,2,2,0.5498448610305786,4.135592460632324,1.950630763628767,1.084926744456719,7.721402638090875,4.063216750370634,3.24249267578125e-05,0.0941615402698516,0,0,0,4.136,0.0032401084899902344,0.004585015085716071,1.4150807295128227,1.438857779048485
394,676,21840.35064849437,2010-09-27 20:16:19,5762.902567654261,2,2,0.5500248074531555,4.138832092285156,1.95521579947623,1.084926744456719,7.740372226546565,4.063216750370634,9.71794142969884e-05,0.0941615402698516,0,0,0,4.139,0.0032396316528320312,0.004585035847463059,1.4152954220751912,1.4249249850720582
395,677,21870.36611166822,2010-09-27 20:16:49,5792.918030833118,2,2,0.5498448610305786,4.1420722007751465,1.959801011170414,1.084926744456719,7.759357445545512,4.063216750370634,9.72747802734375e-05,0.0941615402698516,0,0,0,4.142,0.0032401084899902344,0.0045852116941840215,1.4151414091069034,1.4112080038950705
396,678,21900.381401369046,2010-09-27 20:17:19,5822.933320518911,2,2,0.5498448610305786,4.1453118324279785,1.964386153909618,1.084926744456719,7.778357307086687,4.063216750370634,6.47544875391759e-05,0.0941615402698516,0,0,0,4.145,0.0032396316528320312,0.004585142739203851,1.4153284171043325,1.3983712404901065
397,679,21930.396716287825,2010-09-27 20:17:49,5852.948635442701,2,2,0.5498448610305786,4.148875713348389,1.96897126215723,1.084926744456719,7.797372128384315,4.063216750370634,0.0001296043337788,0.0941615402698516,0,0,0,4.149,0.0035638809204101562,0.004585108247612046,1.2865492282172997,1.386929704369225
398,680,21960.398866034306,2010-09-27 20:18:19,5882.950785199209,2,2,0.5500248074531555,4.152115345001221,1.973554317937732,1.084926744456719,7.816393791870945,4.063216750370634,0.0001296043337788,0.0941615402698516,0,0,0,4.152,0.0032396316528320312,0.004583055780501999,1.4146842208112052,1.3769321566740689
399,681,21990.41169566943,2010-09-27 20:18:49,5912.963614824312,2,2,0.5500248074531555,4.155517101287842,1.978138934666393,1.084926744456719,7.835437226021785,4.063216750370634,9.71794142969884e-05,0.0941615402698516,0,0,0,4.156,0.0034017562866210938,0.004584616728660951,1.347720513280736,1.36793850577646
400,682,22020.427144763133,2010-09-27 20:19:19,5942.979063923023,2,2,0.5498448610305786,4.158757209777832,1.982724080918686,1.084926744456719,7.854498259854964,4.063216750370634,6.4849853515625e-05,0.0941615402698516,0,0,0,4.159,0.0032401084899902344,0.004585146252293004,1.4151212116686944,1.359296359985659
401,683,22050.44229840935,2010-09-27 20:19:49,5972.99421756924,2,2,0.5498448610305786,4.162158966064453,1.987309132128445,1.084926744456719,7.873574401495559,4.063216750370634,6.47544875391759e-05,0.0941615402698516,0,0,0,4.162,0.0034017562866210938,0.004585051209759161,1.3478482358633086,1.3847611331999847
