,Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),roundedV,dV,Charge_dQ,dQ/dV,G_Smoothed_dQ/dV
303,1153,57075.1988182039,2011-01-25 02:45:39,660.3324043809185,2,9,0.5500248074531555,4.180140018463135,2.781935289794369,2.548331058935422,11.538878141710471,8.912587998196875,0.0001620292605366,0.1354380249977111,0,0,0,4.18,0.006641864776611328,0.004585780514101412,0.6904356936398022,0.6418319513695563
304,1154,57105.213934118176,2011-01-25 02:46:09,690.3475202951972,2,9,0.5498448610305786,4.186457633972168,2.78652111116771,2.548331058935422,11.558062480236243,8.912587998196875,0.0001296043337788,0.1354380249977111,0,0,0,4.186,0.006317615509033203,0.004585821373340959,0.7258785164725443,0.6114837506250536
305,1155,57135.2290513758,2011-01-25 02:46:39,720.3626375377866,2,9,0.5500248074531555,4.19293737411499,2.79110694679934,2.548331058935422,11.577276450062287,8.912587998196875,0.0001296043337788,0.1354380249977111,0,0,0,4.193,0.006479740142822266,0.004585835631629731,0.7077190644303153,0.5702040041336488
306,1156,57165.244161395385,2011-01-25 02:47:09,750.3777475924613,2,9,0.5502047538757324,4.1994171142578125,2.795692749829885,2.548331058935422,11.596519685596652,8.912587998196875,0.0001620292605366,0.1354380249977111,0,0,0,4.199,0.006479740142822266,0.004585803030545232,0.7077140331969972,0.524530766898051
307,1157,57167.08787810974,2011-01-25 02:47:11,752.2214642817484,2,9,0.5500248074531555,4.2000651359558105,2.795974439438729,2.548331058935422,11.5977026811093,8.912587998196875,0.0001944541872944,0.1354380249977111,0,0,0,4.2,0.0006480216979980469,0.0002816896088440046,0.43469163102753644,0.4846658107732533
308,1162,57287.10393397043,2011-01-25 02:49:11,2.716771029e-06,4,9,1.037861943244934,4.20055103302002,2.79597444022196,2.548331058935422,11.597702684399302,8.912587998196875,0.0,0.1354380249977111,0,0,0,4.201,0.14109468460083097,7.832308135391486e-10,5.551100778565657e-09,0.4612935893584552
309,1253,62520.07078601623,2011-01-25 04:16:25,30.01510474143249,2,10,0.5500248074531555,3.9713327884674072,2.958579957405684,2.815971928117927,12.279576932996047,9.838975630713778,0.0008099555852822,0.1341786533594131,0,0,0,3.971,0.13461494445800737,0.0,0.0,0.20296594719615582
310,1254,62550.08591062217,2011-01-25 04:16:55,60.03022934737346,2,10,0.5500248074531555,3.995145559310913,2.963165909447873,2.815971928117927,12.29784761526971,9.838975630713778,0.0005507469177246,0.1341786533594131,0,0,0,3.995,0.02381277084350586,0.004585952042189145,0.19258372208456417,0.2179055895878359
311,1255,62580.10100050657,2011-01-25 04:17:25,90.04531923177765,2,10,0.5500248074531555,4.012964725494385,2.967751776422508,2.815971928117927,12.31621115406187,9.838975630713778,0.0004535675107035,0.1341786533594131,0,0,0,4.013,0.01781916618347168,0.004585866974634811,0.2573558676886055,0.24505212873946178
312,1256,62610.11614249084,2011-01-25 04:17:55,120.06046121603072,2,10,0.5502047538757324,4.028192043304443,2.972337670637841,2.815971928117927,12.334649813292708,9.838975630713778,0.0003888130304403,0.1341786533594131,0,0,0,4.028,0.015227317810058594,0.004585894215332953,0.3011623105615937,0.28000656206108815
313,1257,62640.13122908704,2011-01-25 04:18:25,150.07554781223973,2,10,0.5502047538757324,4.041637420654297,2.976923580489149,2.815971928117927,12.353154117359622,9.838975630713778,0.0003240585210733,0.1341786533594131,0,0,0,4.042,0.013445377349853516,0.004585909851308134,0.3410770655208198,0.31823280855842934
314,1258,62670.14633588359,2011-01-25 04:18:55,180.09065460378173,2,10,0.5500248074531555,4.053948402404785,2.981509504194998,2.815971928117927,12.371717419285751,9.838975630713778,0.0003239631769247,0.1341786533594131,0,0,0,4.054,0.012310981750488281,0.004585923705849204,0.37250674225614183,0.3562767041712236
315,1259,62700.16155997248,2011-01-25 04:19:25,210.1058786876523,2,10,0.5500248074531555,4.065125942230225,2.986095460371697,2.815971928117927,12.390334855443886,9.838975630713778,0.0003239631769247,0.1341786533594131,0,0,0,4.065,0.011177539825439453,0.004585956176698769,0.4102831435466139,0.3922295993599545
316,1260,62730.17669794172,2011-01-25 04:19:55,240.12101665188624,2,10,0.5500248074531555,4.075655460357666,2.990681359591751,2.815971928117927,12.409002038398576,9.838975630713778,0.0001943588285939,0.1341786533594131,0,0,0,4.076,0.010529518127441406,0.004585899220054035,0.43552792868104157,0.42551075446065467
317,1261,62760.191796738334,2011-01-25 04:20:25,270.13611556378976,2,10,0.5500248074531555,4.085699081420898,2.995267260170704,2.815971928117927,12.427716288142603,9.838975630713778,0.0002592086675576,0.1341786533594131,0,0,0,4.086,0.010043621063232422,0.00458590057895325,0.45659832744399975,0.4563022570727374
318,1262,62790.20680393165,2011-01-25 04:20:55,300.151122641815,2,10,0.5502047538757324,4.095094203948975,2.999853163564368,2.815971928117927,12.446474744710738,9.838975630713778,0.0002267837553517,0.1341786533594131,0,0,0,4.095,0.009395122528076172,0.004585903393663937,0.48811533643755334,0.4850130022304537
319,1263,62820.222006852775,2011-01-25 04:21:25,330.1663256982788,2,10,0.5500248074531555,4.10400390625,3.004439062350978,2.815971928117927,12.465274889155236,9.838975630713778,0.0002267837553517,0.1341786533594131,0,0,0,4.104,0.00890970230102539,0.0045858987866096435,0.5147084191670317,0.5119553444954086
320,1264,62850.23709049162,2011-01-25 04:21:55,360.1814092168173,2,10,0.5500248074531555,4.112265586853027,3.009025011415111,2.815971928117927,12.48411482642124,9.838975630713778,0.0002267837553517,0.1341786533594131,0,0,0,4.112,0.008261680603027344,0.004585949064133121,0.5550867050528052,0.5372452020779298
321,1265,62880.252094075935,2011-01-25 04:22:25,390.1964127961226,2,10,0.5498448610305786,4.120365142822266,3.013610879109713,2.815971928117927,12.502992231767728,9.838975630713778,0.0002267837553517,0.1341786533594131,0,0,0,4.12,0.008099555969238281,0.004585867694602008,0.5661875431219823,0.5608535852459889
322,1266,62910.26721894252,2011-01-25 04:22:55,420.2115376677257,2,10,0.5500248074531555,4.128140926361084,3.018196788699132,2.815971928117927,12.521906055645887,9.838975630713778,0.0001944541872944,0.1341786533594131,0,0,0,4.128,0.007775783538818359,0.004585909589418957,0.5897681650376614,0.5826725782013542
323,1267,62940.28242812425,2011-01-25 04:23:25,450.22674686449307,2,10,0.5500248074531555,4.135592460632324,3.02278280693016,2.815971928117927,12.540855308950803,9.838975630713778,0.0001944541872944,0.1341786533594131,0,0,0,4.136,0.007451534271240234,0.0045860182310279995,0.6154461704253428,0.6025985871215701
324,1268,62970.29750500626,2011-01-25 04:23:55,480.2418237164163,2,10,0.5500248074531555,4.142881870269775,3.027368765888281,2.815971928117927,12.559838065506153,9.838975630713778,0.0001943588285939,0.1341786533594131,0,0,0,4.143,0.007289409637451172,0.0045859589581209725,0.6291262511245708,0.6204824235699471
325,1269,63000.31252037995,2011-01-25 04:24:25,510.2568391051544,2,10,0.5498448610305786,4.150171756744385,3.031954752256793,2.815971928117927,12.578854014219502,9.838975630713778,0.0001944541872944,0.1341786533594131,0,0,0,4.15,0.007289886474609375,0.004585986368512263,0.6290888595433168,0.6359391449490939
326,1270,63030.3278529492,2011-01-25 04:24:55,540.2721717044789,2,10,0.5500248074531555,4.156813144683838,3.036540740896487,2.815971928117927,12.597902420432955,9.838975630713778,0.0001296043337788,0.1341786533594131,0,0,0,4.157,0.006641387939453125,0.004585988639693728,0.6905166030809148,0.6481253634914791
327,1271,63060.3427361936,2011-01-25 04:25:25,570.287054913785,2,10,0.5500248074531555,4.163940906524658,3.041126576658008,2.815971928117927,12.616981683302042,9.838975630713778,0.0001620292605366,0.1341786533594131,0,0,0,4.164,0.0071277618408203125,0.00458583576152094,0.643376681759778,0.6554842490929577
328,1272,63090.357872739296,2011-01-25 04:25:55,600.302191534671,2,10,0.5500248074531555,4.170582294464111,3.045712528741039,2.815971928117927,12.63609226591258,9.838975630713778,0.0001943588285939,0.1341786533594131,0,0,0,4.171,0.006641387939453125,0.004585952083031142,0.6905110987100033,0.6557218828031777
329,1273,63120.37295338568,2011-01-25 04:26:25,630.3172721108764,2,10,0.5500248074531555,4.177062034606934,3.050298444033288,2.815971928117927,12.65523309197438,9.838975630713778,0.0001619339018361,0.1341786533594131,0,0,0,4.177,0.006479740142822266,0.004585915292249165,0.7077313582287822,0.6463218418401269
330,1274,63150.38807982618,2011-01-25 04:26:55,660.3323985513896,2,10,0.5500248074531555,4.183703899383545,3.054884357784686,2.815971928117927,12.67440387605708,9.838975630713778,0.0001296043337788,0.1341786533594131,0,0,0,4.184,0.006641864776611328,0.004585913751397719,0.6904557538639693,0.6257961781270918
331,1275,63180.40550211867,2011-01-25 04:27:25,690.3498208388598,2,10,0.5500248074531555,4.190021514892578,3.05947063855029,2.815971928117927,12.693606041538136,9.838975630713778,0.0001620292605366,0.1341786533594131,0,0,0,4.19,0.006317615509033203,0.0045862807656043,0.7259512325570677,0.5953754443087121
332,1276,63210.41827703847,2011-01-25 04:27:55,720.36259575866,2,10,0.5500248074531555,4.1965012550354,3.064056223160226,2.815971928117927,12.712834904468355,9.838975630713778,0.0001620292605366,0.1341786533594131,0,0,0,4.197,0.006479740142822266,0.0045855846099360775,0.7076803249611204,0.5601703939863001
333,1277,63225.19928757974,2011-01-25 04:28:10,735.1436062999321,2,10,0.5500248074531555,4.2000651359558105,3.066314540756484,2.815971928117927,12.722315579337176,9.838975630713778,0.0002267837553517,0.1341786533594131,0,0,0,4.2,0.0035638809204101562,0.0022583175962576085,0.6336680845098791,0.5286406420780284
334,1286,63352.18193630555,2011-01-25 04:30:17,6.96863598005799,4,10,0.8212053775787354,4.20055103302002,3.068031055963608,2.815971928117927,12.729525653219335,9.838975630713778,3.24249267578125e-05,0.1341786533594131,0,0,0,4.201,0.13996076583862394,0.0017165152071241252,0.012264259893399578,0.5098997404313982
335,1371,68486.78242089244,2011-01-25 05:55:53,30.01511155341004,2,11,0.5500248074531555,3.9745726585388175,3.226401725466605,3.077829854016094,13.393625393449982,10.744266498669012,0.0008423328399658,0.1332450807094574,0,0,0,3.975,0.1342909336090079,0.0,0.0,0.20134307850377575
336,1372,68516.79753134813,2011-01-25 05:56:23,60.03022200908418,2,11,0.5498448610305786,3.998223543167114,3.230987658098881,3.077829854016094,13.411910305863053,10.744266498669012,0.0004859924374613,0.1332450807094574,0,0,0,3.998,0.023650884628296343,0.004585932632275913,0.1939011036732732,0.2161043327746247
337,1373,68546.81262870114,2011-01-25 05:56:53,90.04531936711497,2,11,0.5498448610305786,4.016366481781006,3.235573600205854,3.077829854016094,13.430289042767455,10.744266498669012,0.0004211425839457,0.1332450807094574,0,0,0,4.016,0.018142938613892046,0.00458594210697294,0.2527673275299231,0.24294232280490394
338,1374,68576.8277538785,2011-01-25 05:57:23,120.06044454448008,2,11,0.5502047538757324,4.0317559242248535,3.240159535057695,3.077829854016094,13.44874365287924,10.744266498669012,0.0004212379571981,0.1332450807094574,0,0,0,4.032,0.015389442443847656,0.004585934851840889,0.2979922676584193,0.27753737322923194
339,1375,68606.84284945209,2011-01-25 05:57:53,150.0755401180635,2,11,0.5500248074531555,4.045362949371338,3.244745419561472,3.077829854016094,13.467264308936732,10.744266498669012,0.0003563881036825,0.1332450807094574,0,0,0,4.045,0.013607025146484375,0.004585884503777393,0.33702329895100114,0.3154361171039445
340,1376,68636.85798300031,2011-01-25 05:58:23,180.09067367631636,2,11,0.5500248074531555,4.057674407958984,3.249331338794069,3.077829854016094,13.485844656606728,10.744266498669012,0.0003239631769247,0.1332450807094574,0,0,0,4.058,0.012311458587646484,0.004585919232596769,0.3724919512947356,0.35324243037717884
341,1377,68666.873189355,2011-01-25 05:58:53,210.10588002097532,2,11,0.5500248074531555,4.069013595581055,3.2539173159867,3.077829854016094,13.5044796489005,10.744266498669012,0.0002591133234091,0.1332450807094574,0,0,0,4.069,0.011339187622070312,0.0045859771926308746,0.4044361329470237,0.38907274638431866
342,1378,68696.88817495952,2011-01-25 05:59:23,240.12086563049445,2,11,0.5500248074531555,4.079867362976074,3.258503149660124,3.077829854016094,13.523164605898284,10.744266498669012,0.0002592086675576,0.1332450807094574,0,0,0,4.08,0.010853767395019531,0.004585833673424133,0.4225107749709502,0.4223396407113515
343,1379,68726.90341287285,2011-01-25 05:59:53,270.13610353380733,2,11,0.5502047538757324,4.089748859405518,3.263089061598979,3.077829854016094,13.541897251947177,10.744266498669012,0.0002267837553517,0.1332450807094574,0,0,0,4.09,0.00988149642944336,0.004585911938855158,0.464090835998358,0.4532203616946837
344,1380,68756.9184231338,2011-01-25 06:00:23,300.1511137947654,2,11,0.5500248074531555,4.099143981933594,3.267674885320604,3.077829854016094,13.560673912785088,10.744266498669012,0.0002267837553517,0.1332450807094574,0,0,0,4.099,0.009395122528076172,0.004585823721624749,0.48810685628852385,0.48214840534881237
345,1381,68786.93350985533,2011-01-25 06:00:53,330.1662005313242,2,11,0.5500248074531555,4.108053684234619,3.272260765649065,3.077829854016094,13.579492636204376,10.744266498669012,0.0002267837553517,0.1332450807094574,0,0,0,4.108,0.00890970230102539,0.0045858803284613,0.5147063474762255,0.5094875238315462
346,1382,68816.94885868009,2011-01-25 06:01:23,360.181549351075,2,11,0.5500248074531555,4.116639137268066,3.276846679485189,3.077829854016094,13.598351223518748,10.744266498669012,0.0002591133234091,0.1332450807094574,0,0,0,4.117,0.008585453033447266,0.004585913836123723,0.534149312593976,0.5353943925227848
347,1383,68846.96375109233,2011-01-25 06:01:53,390.1964417683303,2,11,0.5502047538757324,4.124738693237305,3.281432521185868,3.077829854016094,13.61724742907759,10.744266498669012,0.0002267837553517,0.1332450807094574,0,0,0,4.125,0.008099555969238281,0.004585841700678994,0.5661843338197547,0.5598102814980288
348,1384,68876.97885330245,2011-01-25 06:02:23,420.21154396842905,2,11,0.5500248074531555,4.132514476776123,3.28601842259759,3.077829854016094,13.636180184439503,10.744266498669012,0.0002592086675576,0.1332450807094574,0,0,0,4.133,0.007775783538818359,0.004585901411722215,0.5897671133498539,0.5825179594830858
349,1385,68906.99394799885,2011-01-25 06:02:53,450.22663867485113,2,11,0.5502047538757324,4.139803886413574,3.290604336867478,3.077829854016094,13.65514790310684,10.744266498669012,0.0001943588285939,0.1332450807094574,0,0,0,4.14,0.007289409637451172,0.0045859142698878586,0.6291201205549724,0.6032456806748432
350,1386,68937.00914888992,2011-01-25 06:03:23,480.24183956591816,2,11,0.5502047538757324,4.147093772888184,3.295189674406503,3.077829854016094,13.674146917565194,10.744266498669012,0.0001620292605366,0.1332450807094574,0,0,0,4.147,0.007289886474609375,0.004585337539024792,0.6289998554841,0.6217634897379531
351,1387,68967.02415596294,2011-01-25 06:03:53,510.2568466238935,2,11,0.5498448610305786,4.154221534729004,3.299774937705113,3.077829854016094,13.693178963230364,10.744266498669012,0.0001944541872944,0.1332450807094574,0,0,0,4.154,0.0071277618408203125,0.004585263298610087,0.6432963672201459,0.6379340975887533
352,1388,68997.03929814267,2011-01-25 06:04:23,540.2719888036337,2,11,0.5500248074531555,4.161187171936035,3.304360234704658,3.077829854016094,13.712243303718378,10.744266498669012,0.0002267837553517,0.1332450807094574,0,0,0,4.161,0.00696563720703125,0.004585296999545019,0.6582738754921847,0.6517247129014176
353,1389,69027.05436408239,2011-01-25 06:04:53,570.2870547533854,2,11,0.5498448610305786,4.167828559875488,3.308945473150161,3.077829854016094,13.731338920302814,10.744266498669012,0.0001619339018361,0.1332450807094574,0,0,0,4.168,0.006641387939453125,0.004585238445502959,0.6904036456392463,0.6631793455153291
354,1390,69057.069741333,2011-01-25 06:05:23,600.3024320641446,2,11,0.5498448610305786,4.1746320724487305,3.313531342045066,3.077829854016094,13.750468253083897,10.744266498669012,0.0001619339018361,0.1332450807094574,0,0,0,4.175,0.0068035125732421875,0.004585868894904976,0.6740443036646875,0.67238894426685
355,1391,69087.08459954,2011-01-25 06:05:53,630.3172902109875,2,11,0.5500248074531555,4.181436061859131,3.318117207220941,3.077829854016094,13.769628066970824,10.744266498669012,0.0002267837553517,0.1332450807094574,0,0,0,4.181,0.006803989410400391,0.0045858651758750035,0.673996518699041,0.6794723327739671
356,1392,69117.10016715506,2011-01-25 06:06:23,660.3328579212808,2,11,0.5500248074531555,4.187915802001953,3.322703212901328,3.077829854016094,13.788818709212991,10.744266498669012,0.0001620292605366,0.1332450807094574,0,0,0,4.188,0.006479740142822266,0.004586005680387029,0.7077453075748781,0.6845716569651585
357,1393,69147.11491775887,2011-01-25 06:06:53,690.3476084398809,2,11,0.5502047538757324,4.194395065307617,3.327289044383933,3.077829854016094,13.808038591152863,10.744266498669012,0.0001619339018361,0.1332450807094574,0,0,0,4.194,0.0064792633056640625,0.004585831482605052,0.7077705081990101,0.6878441788424398
358,1394,69172.36451698926,2011-01-25 06:07:18,715.597207675283,2,11,0.5502047538757324,4.2000651359558105,3.331146839896721,3.077829854016094,13.824230208266384,10.744266498669012,0.0001944541872944,0.1332450807094574,0,0,0,4.2,0.005670070648193359,0.003857795512788087,0.6803787381409943,0.6894354916862955
359,1450,70717.44800116509,2011-01-25 06:33:05,30.015105017119588,2,12,0.5500248074531555,3.9541616439819336,3.335732696004366,3.25352404384059,13.84228203734328,11.356434901096328,0.0007127284770831,0.1413697898387909,0,0,0,3.954,0.1346149444580078,0.0,0.0,0.23326891722374724
360,1451,70747.46323353963,2011-01-25 06:33:35,60.030337426740495,2,12,0.5502047538757324,3.975544691085816,3.340318594046949,3.25352404384059,13.860467152346857,11.356434901096328,0.0004535675107035,0.1413697898387909,0,0,0,3.976,0.02138304710388228,0.004585898042583025,0.21446419774992756,0.251256259919294
361,1452,70777.4782428432,2011-01-25 06:34:05,90.04534670023752,2,12,0.5500248074531555,3.991257905960083,3.344904471235519,3.25352404384059,13.878735481575422,11.356434901096328,0.0003563881036825,0.1413697898387909,0,0,0,3.991,0.015713214874267134,0.0045858771885702865,0.29184843618987116,0.28393731570794895
362,1453,70807.49332318883,2011-01-25 06:34:35,120.06042704586817,2,12,0.5502047538757324,4.004540920257568,3.349490349832396,3.25352404384059,13.897070174033647,11.356434901096328,0.0003239631769247,0.1413697898387909,0,0,0,4.005,0.013283014297485352,0.004585878596876647,0.3452438199772783,0.3259356782094859
363,1454,70837.50870280534,2011-01-25 06:35:05,150.0758067375613,2,12,0.5500248074531555,4.016042709350586,3.35407624546411,3.25352404384059,13.915461499859214,11.356434901096328,0.0003240585210733,0.1413697898387909,0,0,0,4.016,0.011501789093017578,0.0045858956317141875,0.39871150432571917,0.371556604504136
364,1455,70867.52354229568,2011-01-25 06:35:35,180.0906461527191,2,12,0.5500248074531555,4.026247978210449,3.358662085634111,3.25352404384059,13.93390209699279,11.356434901096328,0.0002592086675576,0.1413697898387909,0,0,0,4.026,0.010205268859863281,0.0045858401700011875,0.44936005439670734,0.41624494003872803
365,1456,70897.53887933608,2011-01-25 06:36:05,210.10598317807452,2,12,0.5500248074531555,4.035481452941895,3.363247964473574,3.25352404384059,13.952387749389413,11.356434901096328,0.0001943588285939,0.1413697898387909,0,0,0,4.035,0.0092334747314462,0.004585878839463042,0.4966579725230672,0.4572450640714925
366,1457,70927.55376801902,2011-01-25 06:36:35,240.1208718760603,2,12,0.5500248074531555,4.04471492767334,3.367833796261226,3.25352404384059,13.970915283792952,11.356434901096328,0.0002915382501669,0.1413697898387909,0,0,0,4.045,0.009233474731444424,0.004585831787651706,0.49665287673715536,0.49349050021318164
367,1458,70957.56887752232,2011-01-25 06:37:05,270.1359813793609,2,12,0.5500248074531555,4.052976608276367,3.372419661571456,3.25352404384059,13.989482861299376,11.356434901096328,0.0001943588285939,0.1413697898387909,0,0,0,4.053,0.008261680603027344,0.004585865310230197,0.5550765674177467,0.5250693941743703
368,1459,70987.58401615823,2011-01-25 06:37:35,300.1511200102564,2,12,0.5498448610305786,4.0610761642456055,3.377005571562447,3.25352404384059,14.008088595384814,11.356434901096328,0.0002267837553517,0.1413697898387909,0,0,0,4.061,0.008099555969238281,0.004585909990991066,0.5661927651846754,0.5526351341407492
369,1460,71017.59910053892,2011-01-25 06:38:05,330.1662043959561,2,12,0.5500248074531555,4.069013595581055,3.381591455964382,3.25352404384059,14.02673060450422,11.356434901096328,0.0002267837553517,0.1413697898387909,0,0,0,4.069,0.007937431335449219,0.004585884401934859,0.5777542139424783,0.5769619067614719
370,1461,71047.61419015766,2011-01-25 06:38:35,360.1812940096857,2,12,0.5500248074531555,4.076627254486084,3.38617729270246,3.25352404384059,14.045407780771678,11.356434901096328,0.0001943588285939,0.1413697898387909,0,0,0,4.077,0.007613658905029297,0.004585836738077997,0.602317071894141,0.5986925741865615
371,1462,71077.62930182135,2011-01-25 06:39:05,390.1964056783832,2,12,0.5500248074531555,4.083917140960693,3.390763186454277,3.25352404384059,14.064119486417512,11.356434901096328,0.0001944541872944,0.1413697898387909,0,0,0,4.084,0.007289886474609375,0.004585893751817061,0.6290761547233551,0.6182507047995199
372,1463,71107.64454714315,2011-01-25 06:39:35,420.211651000185,2,12,0.5498448610305786,4.091044425964356,3.395349045154495,3.25352404384059,14.082864292615,11.356434901096328,0.0001619339018361,0.1413697898387909,0,0,0,4.091,0.0071272850036629976,0.004585858700218104,0.6434229440609218,0.6358645957486426
373,1464,71137.65959216574,2011-01-25 06:40:05,450.2266960428298,2,12,0.5498448610305786,4.097848415374756,3.399934913344023,3.25352404384059,14.101641506472305,11.356434901096328,0.0001620292605366,0.1413697898387909,0,0,0,4.098,0.0068039894103995024,0.004585868189527886,0.6739969616235224,0.6516633958966214
374,1465,71167.67462532879,2011-01-25 06:40:35,480.24172918581695,2,12,0.5498448610305786,4.104814052581787,3.404520783800852,3.25352404384059,14.12045041816665,11.356434901096328,0.0001944541872944,0.1413697898387909,0,0,0,4.105,0.00696563720703125,0.0045858704568289,0.6583562021001945,0.6657666455519485
375,1466,71197.6897487217,2011-01-25 06:41:05,510.2568525787347,2,12,0.5498448610305786,4.11145544052124,3.409106711400017,3.25352404384059,14.139290595898832,11.356434901096328,0.0001619339018361,0.1413697898387909,0,0,0,4.111,0.006641387939453125,0.004585927599165096,0.6905074121513699,0.6783198703031658
376,1467,71227.7048411324,2011-01-25 06:41:35,540.2719449894353,2,12,0.5500248074531555,4.118097305297852,3.413692610018907,3.25352404384059,14.158161060447965,11.356434901096328,0.0001620292605366,0.1413697898387909,0,0,0,4.118,0.006641864776611328,0.0045858986188900275,0.6904534755116992,0.6894939471644193
377,1468,71257.71996348773,2011-01-25 06:42:05,570.2870673397545,2,12,0.5500248074531555,4.124577045440674,3.418278488201195,3.25352404384059,14.177061279910983,11.356434901096328,0.0001944541872944,0.1413697898387909,0,0,0,4.125,0.006479740142822266,0.004585878182287839,0.7077256311532347,0.6994523872185505
378,1469,71287.7350614673,2011-01-25 06:42:35,600.3021653193343,2,12,0.5500248074531555,4.131056785583496,3.422864413126161,3.25352404384059,14.195991243109876,11.356434901096328,0.0001944541872944,0.1413697898387909,0,0,0,4.131,0.006479740142822266,0.004585924924966012,0.7077328448187741,0.7083205062295732
379,1470,71317.75017372248,2011-01-25 06:43:05,630.3172775795058,2,12,0.5500248074531555,4.137374401092529,3.427450342583239,3.25352404384059,14.214950457780306,11.356434901096328,0.0001620292605366,0.1413697898387909,0,0,0,4.137,0.006317615509033203,0.004585929457078031,0.7258956247845201,0.7161476849338838
380,1471,71347.76528688488,2011-01-25 06:43:35,660.332390741926,2,12,0.5502047538757324,4.1436920166015625,3.432036278153421,3.25352404384059,14.233938657859303,11.356434901096328,0.0001296043337788,0.1413697898387909,0,0,0,4.144,0.006317615509033203,0.004585935570181832,0.725896592412859,0.7229056174401394
381,1472,71377.78040906478,2011-01-25 06:44:05,690.347512916808,2,12,0.5502047538757324,4.150009632110596,3.436622168162535,3.25352404384059,14.25295549871878,11.356434901096328,0.0001620292605366,0.1413697898387909,0,0,0,4.15,0.006317615509033203,0.004585890009114024,0.7258893806622004,0.7284210999955911
382,1473,71407.7955300467,2011-01-25 06:44:35,720.3626339037293,2,12,0.5500248074531555,4.15616512298584,3.441208017577027,3.25352404384059,14.272000898027398,11.356434901096328,0.0001619339018361,0.1413697898387909,0,0,0,4.156,0.006155490875244141,0.004585849414492138,0.7450014153924407,0.7322154019931716
383,1474,71437.81075467692,2011-01-25 06:45:05,750.3778586291988,2,12,0.5498448610305786,4.162321090698242,3.445793868654621,3.25352404384059,14.291074633603955,11.356434901096328,0.0001296043337788,0.1413697898387909,0,0,0,4.162,0.006155967712402344,0.004585851077593794,0.7449439782399676,0.7333201767606525
384,1475,71467.82571531921,2011-01-25 06:45:35,780.3928191762548,2,12,0.5498448610305786,4.168476581573486,3.4503797198084,3.25352404384059,14.310176719885911,11.356434901096328,0.0001620292605366,0.1413697898387909,0,0,0,4.168,0.006155490875244141,0.004585851153779075,0.7450016979510492,0.7300610635372893
385,1476,71497.84098821474,2011-01-25 06:46:05,810.4080920717789,2,12,0.5502047538757324,4.1746320724487305,3.454965602627382,3.25352404384059,14.329307175257712,11.356434901096328,0.0001619339018361,0.1413697898387909,0,0,0,4.175,0.006155490875244141,0.004585882818981979,0.7450068421716396,0.7200552799654618
386,1477,71527.8559230828,2011-01-25 06:46:35,840.4230269398347,2,12,0.5498448610305786,4.180788040161133,3.459551437416455,3.25352404384059,14.34846551383785,11.356434901096328,0.0001943588285939,0.1413697898387909,0,0,0,4.181,0.006155967712402344,0.00458583478907304,0.7449413322675525,0.700751676600585
387,1478,71557.8711568508,2011-01-25 06:47:05,870.4382607078411,2,12,0.5500248074531555,4.186943531036377,3.464137300958869,3.25352404384059,14.367652025800544,11.356434901096328,0.0001619339018361,0.1413697898387909,0,0,0,4.187,0.006155490875244141,0.0045858635424140815,0.7450037105663316,0.6707364185122968
388,1479,71587.88630493026,2011-01-25 06:47:35,900.4534087822728,2,12,0.5500248074531555,4.19293737411499,3.468723200497014,3.25352404384059,14.386866764840889,11.356434901096328,0.0001296043337788,0.1413697898387909,0,0,0,4.193,0.005993843078613281,0.004585899538144922,0.7651017015290135,0.6315000375362698
389,1480,71617.90128110626,2011-01-25 06:48:05,930.4683849632931,2,12,0.5502047538757324,4.199092864990234,3.473309110448783,3.25352404384059,14.406109436931484,11.356434901096328,0.0001296043337788,0.1413697898387909,0,0,0,4.199,0.006155490875244141,0.004585909951769107,0.7450112500714607,0.5886685005082961
390,1481,71621.94807557324,2011-01-25 06:48:09,934.51517942526,2,12,0.5502047538757324,4.2000651359558105,3.473927408932952,3.25352404384059,14.408705963458134,11.356434901096328,0.0001620292605366,0.1413697898387909,0,0,0,4.2,0.0009722709655761719,0.0006182984841691663,0.6359322720315524,0.5514161708008952
391,1486,71741.9740135234,2011-01-25 06:50:09,0.015637448332768,4,12,1.0855480432510376,4.20055103302002,3.473932195799395,3.25352404384059,14.408726071323018,11.356434901096328,-3.24249267578125e-05,0.1413697898387909,0,0,0,4.201,0.15421628952026456,4.786866442785254e-06,3.10399534165698e-05,0.529582473867703
392,1576,77397.4288779655,2011-01-25 08:24:26,30.01511487669268,2,13,0.5500248074531555,3.974734544754028,3.662544887145553,3.51333389253413,15.199858040203983,12.254934887078653,0.0008747100946493,0.1332450807094574,0,0,0,3.975,0.13412904739379838,0.0,0.0,0.20079636922752242
393,1577,77427.44395745902,2011-01-25 08:24:56,60.03019438022456,2,13,0.5500248074531555,3.998547315597534,3.667130857215292,3.51333389253413,15.218144056769818,12.254934887078653,0.000518369663041,0.1332450807094574,0,0,0,3.999,0.023812770843506303,0.004585970069738821,0.1925844791384034,0.21543425507188926
